name	time	frame	height	yaw	pitch	roll	length	lat	lon	east	north	zone.number	zone.letter	image_x	image_y	start_east	start_north	end_east	end_north	heading	project	sensor	surface_event	printID
20240805006J	2024-08-05 12:56:12.300000	15684	81.6	167.7	-90	0	NA	-21.2073833538986	55.279021110915	321368.96357305	7653929.72495191	40	K	381.77	465.97	NA	NA	NA	NA	NA	Aug-5th-2024-04-46PM-Flight-Airdata	TIR	1	8
20240806001A	2024-08-06 06:32:42.900000	10232	91.4	308.7	-44.4	0	NA	-20.9974499390359	55.1770084108768	310511.505571351	7677054.15628471	40	K	464.56	568.44	NA	NA	NA	NA	NA	Aug-6th-2024-10-21AM-Flight-Airdata	TIR	1	1
20240806001A	2024-08-06 06:33:14.500000	11176	90.2	311.6	-46.3	0	NA	-20.9973508714296	55.1766494017227	310474.054288277	7677064.69877857	40	K	416.95	362.13	NA	NA	NA	NA	NA	Aug-6th-2024-10-21AM-Flight-Airdata	TIR	1	2
20240806001A	2024-08-06 06:34:04.700000	12681	90.6	304.9	-42.9	0	NA	-20.9976851167335	55.1761658447944	310424.201094392	7677027.11934714	40	K	437.15	375.11	NA	NA	NA	NA	NA	Aug-6th-2024-10-21AM-Flight-Airdata	TIR	1	3
20240806002A	2024-08-06 06:32:42.900000	10232	91.4	308.7	-44.4	0	NA	-20.9973813951066	55.1770182757412	310512.444672095	7677061.75679821	40	K	536.7	543.91	NA	NA	NA	NA	NA	Aug-6th-2024-10-21AM-Flight-Airdata	TIR	1	1
20240806002A	2024-08-06 06:33:07.700000	10974	90.2	311.6	-46.3	0	NA	-20.997286877821	55.1766740573662	310476.536918356	7677071.81304977	40	K	480.43	349.14	NA	NA	NA	NA	NA	Aug-6th-2024-10-21AM-Flight-Airdata	TIR	1	2
20240806002A	2024-08-06 06:33:18.700000	11307	90.2	311.6	-46.3	0	NA	-20.9972535615828	55.1765669853297	310465.362552138	7677075.37465728	40	K	466	305.86	NA	NA	NA	NA	NA	Aug-6th-2024-10-21AM-Flight-Airdata	TIR	1	3
20240806002A	2024-08-06 06:33:49.700000	12232	90.6	303	-41	0	NA	-20.9976229954898	55.1762556343607	310433.458027134	7677034.10359712	40	K	538.14	415.51	NA	NA	NA	NA	NA	Aug-6th-2024-10-21AM-Flight-Airdata	TIR	1	4
20240806002A	2024-08-06 06:34:02.500000	12619	90.6	305	-42.9	0	NA	-20.9975695732341	55.1760907200397	310416.244416916	7677039.82258475	40	K	496.3	324.62	NA	NA	NA	NA	NA	Aug-6th-2024-10-21AM-Flight-Airdata	TIR	1	5
20240806004A	2024-08-06 06:37:24.300000	18667	90.5	347.8	-57.1	0	NA	-20.992768763262	55.1743316400345	310227.282771876	7677569.25505827	40	K	424.87	560.25	NA	NA	NA	NA	NA	Aug-6th-2024-10-21AM-Flight-Airdata	TIR	1	1
20240806004A	2024-08-06 06:37:27.700000	18767	90.6	347.8	-57.1	0	NA	-20.9927643589232	55.1743285160033	310226.952387708	7677569.73897421	40	K	424.87	555.93	NA	NA	NA	NA	NA	Aug-6th-2024-10-21AM-Flight-Airdata	TIR	1	2
20240809002A	2024-08-09 12:24:51.800000	1010	71.2	256.4	-25.5	0	NA	-21.2051287474486	55.2763854296384	321092.611558143	7654176.36203649	40	K	462.31	413.34	NA	NA	NA	NA	NA	Aug-9th-2024-04-17PM-Flight-Airdata	TIR	1	1
20240809002A	2024-08-09 12:25:17.600000	1784	70.4	256.6	-83.7	0	NA	-21.2047576621894	55.2764885410518	321102.869548812	7654217.56238411	40	K	574.65	475.27	NA	NA	NA	NA	NA	Aug-9th-2024-04-17PM-Flight-Airdata	TIR	1	2
20240809002A	2024-08-09 12:25:30.800000	2182	70.4	310.9	-83.7	0	NA	-21.2045893610684	55.2762588076914	321078.815502585	7654235.93584127	40	K	545.84	374.46	NA	NA	NA	NA	NA	Aug-9th-2024-04-17PM-Flight-Airdata	TIR	1	3
20240809004A	2024-08-09 12:50:38.300000	24313	70.6	136.9	-90	0	NA	-21.2053075714021	55.2784709467241	321309.347323896	7654158.91927195	40	K	239.52	664.84	NA	NA	NA	NA	NA	Aug-9th-2024-04-36PM-Flight-Airdata	TIR	1	1
20240809004A	2024-08-09 12:51:02.700000	25042	69.4	116.6	-89.9	0	NA	-21.2056471559487	55.2784229107571	321304.76892755	7654121.26877648	40	K	606.77	479.03	NA	NA	NA	NA	NA	Aug-9th-2024-04-36PM-Flight-Airdata	TIR	1	2
20240811001A	2024-08-11 05:26:52.800000	566	80.1	139.4	-90	0	NA	-20.970210190378	55.1756602057418	310336.933404414	7680068.39327019	40	K	792.12	318.29	NA	NA	NA	NA	NA	Aug-11th-2024-09-23AM-Flight-Airdata	TIR	1	1
20240811001A	2024-08-11 05:27:06.800000	983	80	124	-90	0	NA	-20.970376750421	55.1755446213093	310325.12412812	7680049.81566059	40	K	833.89	472.39	NA	NA	NA	NA	NA	Aug-11th-2024-09-23AM-Flight-Airdata	TIR	1	2
20240811001A	2024-08-11 05:27:19.800000	1371	80.1	121.8	-89.9	0	NA	-20.9705493961222	55.1754522993991	310315.741599722	7680030.59184899	40	K	710.03	525.68	NA	NA	NA	NA	NA	Aug-11th-2024-09-23AM-Flight-Airdata	TIR	1	3
20240811001A	2024-08-11 05:27:37	1890	80	121.8	-89.9	0	NA	-20.970757089168	55.17534678427	310305.031391225	7680007.47214224	40	K	531.44	623.62	NA	NA	NA	NA	NA	Aug-11th-2024-09-23AM-Flight-Airdata	TIR	1	4
20240811001A	2024-08-11 05:27:53.400000	2378	80.1	122.2	-89.9	0	NA	-20.97096804491	55.1752569635346	310295.957368553	7679984.00980693	40	K	456.55	627.94	NA	NA	NA	NA	NA	Aug-11th-2024-09-23AM-Flight-Airdata	TIR	1	5
20240811001A	2024-08-11 05:28:14.800000	3022	80.1	124.5	-89.9	0	NA	-20.9712987665035	55.1752072498644	310291.205232809	7679947.33521458	40	K	712.91	642.34	NA	NA	NA	NA	NA	Aug-11th-2024-09-23AM-Flight-Airdata	TIR	1	6
